#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 01 02 20 56  1.4  0.4 10.5  1.3  9.9 NNE NNE    AVERAGE  5.7  24
2024 01 02 20 26  1.3  0.4 10.5  1.3  9.1 NNE   N    AVERAGE  5.5   1
2024 01 02 19 56  1.4  0.4 10.5  1.3  9.1 NNE NNE    AVERAGE  5.7  17
2024 01 02 19 26  1.3  0.4 10.5  1.2  9.1  NE   N    AVERAGE  5.5   8
2024 01 02 18 56  1.4  0.4 10.5  1.3  9.1 NNE   N    AVERAGE  5.7  11
2024 01 02 18 26  1.4  0.5 10.5  1.3  9.9  NE NNE    AVERAGE  5.7  21
2024 01 02 17 56  1.4  0.5 10.5  1.3  9.1  NE NNE    AVERAGE  5.9  42
2024 01 02 17 26  1.4  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  5.8  33
2024 01 02 16 56  1.3  0.4 10.5  1.3  9.9 NNE NNE    AVERAGE  5.7  26
2024 01 02 16 26  1.3  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.0  15
2024 01 02 15 56  1.4  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.1 357
2024 01 02 15 26  1.4  0.5 11.1  1.4  9.9 NNE NNE    AVERAGE  6.2  22
2024 01 02 14 56  1.3  0.5 10.5  1.3  9.9 NNE   N    AVERAGE  6.1   7
2024 01 02 14 26  1.3  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.1   2
2024 01 02 13 56  1.4  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.3   8
2024 01 02 13 26  1.4  0.5 10.5  1.4  9.9 NNE NNE    AVERAGE  6.5  21
2024 01 02 12 56  1.4  0.5 11.1  1.3  9.9 NNE NNE    AVERAGE  6.4  19
2024 01 02 12 26  1.5  0.6 10.5  1.4  9.1 NNE   N    AVERAGE  6.4  26
2024 01 02 11 56  1.5  0.6 10.5  1.4  9.1 NNE   N    AVERAGE  6.5  19
2024 01 02 11 26  1.5  0.5 10.5  1.4  9.1 NNE   N    AVERAGE  6.4   8
2024 01 02 10 56  1.4  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.1  25
2024 01 02 10 26  1.4  0.5 11.1  1.3  9.1 NNE   N    AVERAGE  6.3  10
2024 01 02 09 56  1.4  0.6 10.5  1.3  8.3 NNE   N    AVERAGE  6.5 358
2024 01 02 09 26  1.4  0.6 10.5  1.3  9.9 NNE NNE    AVERAGE  6.5  18
2024 01 02 08 56  1.4  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.4  25
2024 01 02 08 26  1.4  0.5 10.5  1.3  8.3   N   N    AVERAGE  6.2 358
2024 01 02 07 56  1.4  0.5 10.5  1.3  9.1  NE   N    AVERAGE  6.1 358
2024 01 02 07 26  1.3  0.6 10.5  1.2  9.9 NNE NNW    AVERAGE  6.3  22
2024 01 02 06 56  1.4  0.5 11.1  1.3  9.9 NNE NNE    AVERAGE  6.3  14
2024 01 02 06 26  1.3  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.1  22
2024 01 02 05 56  1.4  0.6 10.5  1.2  9.9 NNE NNE    AVERAGE  6.4  18
2024 01 02 05 26  1.4  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.5 360
2024 01 02 04 56  1.4  0.5 10.5  1.3  9.9 NNE NNE    AVERAGE  6.3  19
2024 01 02 04 26  1.3  0.6 10.5  1.2  8.3 NNE   N    AVERAGE  6.1  25
2024 01 02 03 56  1.4  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.2   1
2024 01 02 03 26  1.3  0.5 10.5  1.2  9.9 NNE NNE    AVERAGE  6.3  21
2024 01 02 02 56  1.4  0.5 11.1  1.4  9.9  NE   N    AVERAGE  6.3  10
2024 01 02 02 26  1.4  0.5 10.5  1.3  9.1 NNE   N    AVERAGE  6.4   4
2024 01 02 01 56  1.4  0.5 11.1  1.3  9.9 NNE NNE    AVERAGE  6.0  15
2024 01 02 01 26  1.5  0.6 10.5  1.4  9.1 NNE   N    AVERAGE  6.3  18
2024 01 02 00 56  1.5  0.5 10.5  1.4  9.9 NNE NNE    AVERAGE  6.1  29
2024 01 02 00 26  1.5  0.5 11.1  1.4  9.9 NNE NNE    AVERAGE  6.0  24
2024 01 01 23 56  1.4  0.5 10.5  1.4  9.9  NE NNE    AVERAGE  5.9  24
2024 01 01 23 26  1.5  0.5 11.1  1.4  9.1 NNE   N    AVERAGE  5.8 354
2024 01 01 22 56  1.5  0.6 11.1  1.5  9.9 NNE   N    AVERAGE  6.1  10
2024 01 01 22 26  1.5  0.5 10.5  1.4  9.9 NNE NNE    AVERAGE  5.8  21
2024 01 01 21 56  1.6  0.6 10.5  1.4  9.9 NNE NNE    AVERAGE  6.2  25
2024 01 01 21 26  1.6  0.6 11.1  1.5  9.1 NNE   N    AVERAGE  6.0  32
2024 01 01 20 56  1.6  0.6 11.1  1.4  9.1 NNE   N    AVERAGE  6.1  32
2024 01 01 20 26  1.6  0.6 10.5  1.5  9.1 NNE   N    AVERAGE  6.2  31
2024 01 01 19 56  1.7  0.6 10.5  1.6  9.9  NE   N    AVERAGE  6.5   7
2024 01 01 19 26  1.6  0.5 10.5  1.5  8.3 NNE   N    AVERAGE  6.3 353
2024 01 01 18 56  1.6  0.7 10.5  1.4  8.3 NNE   N    AVERAGE  6.7  22
2024 01 01 18 26  1.5  0.5 11.1  1.4  7.7 NNE NNW    AVERAGE  6.4 347
2024 01 01 17 56  1.6  0.7 11.1  1.5  8.3 NNE   N    AVERAGE  6.7  31
2024 01 01 17 26  1.6  0.7 11.1  1.4  7.7 NNE NNW    AVERAGE  6.7  25
2024 01 01 16 56  1.5  0.7 11.1  1.4  9.9 NNE NNE    AVERAGE  6.7  31
2024 01 01 16 26  1.6  0.5 10.5  1.5  9.1 NNE   N    AVERAGE  6.7   7
2024 01 01 15 56  1.6  0.6 11.1  1.4  7.7 NNE NNW    AVERAGE  6.5 340
2024 01 01 15 26  1.6  0.6 10.5  1.4  8.3 NNE   N    AVERAGE  6.6  26
2024 01 01 14 56  1.5  0.5 10.5  1.5  8.3 NNE NNW    AVERAGE  6.5 346
2024 01 01 14 26  1.6  0.6 10.5  1.5  9.1 NNE NNW    AVERAGE  6.5 348
2024 01 01 13 56  1.6  0.8 11.1  1.5  7.7 NNE NNW    AVERAGE  7.0  17
2024 01 01 13 26  1.6  0.6 10.5  1.5  9.1 NNE   N    AVERAGE  6.7 353
2024 01 01 12 56  1.6  0.6 10.5  1.4  9.1 NNE   N    AVERAGE  6.7 358
2024 01 01 12 26  1.5  0.6 11.1  1.4  9.9 NNE NNE    AVERAGE  6.5  15
2024 01 01 11 56  1.4  0.7 11.1  1.3  9.9 NNE NNW    AVERAGE  6.7  26
2024 01 01 11 26  1.4  0.6 10.5  1.3  9.1 NNE   N    AVERAGE  6.7  10
2024 01 01 10 56  1.3  0.6 10.5  1.2  9.9 NNE NNE    AVERAGE  6.5  29
2024 01 01 10 26  1.3  0.7 11.1  1.1  9.9  NE NNE    AVERAGE  6.7  35
2024 01 01 09 56  1.2  0.6 10.5  1.1  9.9   N NNE    AVERAGE  6.5  12
2024 01 01 09 26  1.2  0.6 11.1  1.0  9.9 NNE   N    AVERAGE  6.6  33
2024 01 01 08 56  1.2  0.6 11.1  1.1  9.9  NE NNE    AVERAGE  6.5  35
2024 01 01 08 26  1.1  0.6 11.1  1.0  9.9 NNE NNE    AVERAGE  6.4  25
2024 01 01 07 56  1.2  0.7 10.5  1.0  9.9 NNE NNE    AVERAGE  6.4  31
2024 01 01 07 26  1.2  0.7 11.1  1.0  9.9  NE  NE    AVERAGE  6.1  35
2024 01 01 06 56  1.2  0.6 11.1  1.0  9.9 NNE NNE    AVERAGE  5.8  28
2024 01 01 06 26  1.2  0.7 11.1  1.0  9.9 NNE  NE    AVERAGE  6.1  25
2024 01 01 05 56  1.1  0.6 10.5  1.0  9.9  NE  NE    AVERAGE  5.8  46
2024 01 01 05 26  1.2  0.6 11.1  1.0  9.9  NE  NE    AVERAGE  5.7  39
2024 01 01 04 56  1.1  0.6 11.1  1.0  9.9  NE  NE    AVERAGE  6.0  35
2024 01 01 04 26  1.1  0.6 11.1  1.0  9.9  NE  NE    AVERAGE  6.1  38
2024 01 01 03 56  1.1  0.6 10.5  0.9  9.9 NNE NNE    AVERAGE  6.0  28
2024 01 01 03 26  1.2  0.7 11.1  1.0  9.9 NNE NNE    AVERAGE  6.0  31
2024 01 01 02 56  1.1  0.7 11.8  0.9  9.9 NNE  NE    AVERAGE  5.8  32
2024 01 01 02 26  1.1  0.6 11.1  1.0  9.9  NE  NE    AVERAGE  5.6  35
2024 01 01 01 56  1.2  0.7 10.5  0.9  9.9  NE  NE    AVERAGE  5.9  38
2024 01 01 01 26  1.1  0.6 10.5  1.0  9.9  NE NNE    AVERAGE  5.7  38
2024 01 01 00 56  1.1  0.6 11.8  0.9  9.9 NNE NNE    AVERAGE  5.6  31
2024 01 01 00 26  1.1  0.6 11.1  1.0  9.9  NE  NE    AVERAGE  5.6  40
2023 12 31 23 56  1.2  0.7 10.5  1.0  9.9  NE  NE    AVERAGE  5.9  40
2023 12 31 23 26  1.1  0.7 11.1  0.9  9.1  NE  NE    AVERAGE  6.2  40
2023 12 31 22 56  1.1  0.7 11.8  0.8  8.3  NE  NE    AVERAGE  6.0  35
2023 12 31 22 26  1.2  0.7 10.5  0.9  9.1  NE  NE    AVERAGE  6.4  42
2023 12 31 21 56  1.1  0.8 11.8  0.9  9.1  NE  NE    AVERAGE  6.5  38
2023 12 31 21 26  1.1  0.7 11.8  0.9  9.9  NE  NE    AVERAGE  6.1  45
2023 12 31 20 56  1.2  0.8 11.8  0.9  9.1  NE  NE    AVERAGE  6.6  38
2023 12 31 20 26  1.1  0.6 12.5  0.9  9.1  NE  NE    AVERAGE  6.0  45
2023 12 31 19 56  1.1  0.7 12.5  0.9  9.9  NE NNE    AVERAGE  6.6  36
2023 12 31 19 26  1.1  0.7 11.1  0.8  9.9  NE NNE    AVERAGE  6.8  38
2023 12 31 18 56  1.1  0.7 11.8  0.9  9.1  NE NNE    AVERAGE  7.0  35
2023 12 31 18 26  1.0  0.6 11.8  0.8  9.1  NE  NE    AVERAGE  6.8  52
2023 12 31 17 56  1.1  0.6 11.8  0.9  9.9 NNE  NE    AVERAGE  7.0  33
2023 12 31 17 26  1.2  0.9 12.5  0.9  9.9  NE NNE      SWELL  8.0  40
2023 12 31 16 56  1.0  0.6 12.5  0.9  9.9 NNE  NE    AVERAGE  6.7  32
2023 12 31 16 26  1.1  0.6 12.5  0.9  9.9  NE  NE    AVERAGE  7.1  42
2023 12 31 15 56  1.0  0.6 12.5  0.8  9.9  NE  NE    AVERAGE  7.0  35
2023 12 31 15 26  1.0  0.5 10.5  0.9  9.9  NE  NE    AVERAGE  7.3  39
2023 12 31 14 56  1.0  0.6 12.5  0.8  9.9 NNE  NE    AVERAGE  7.4  31
2023 12 31 14 26  1.0  0.6 12.5  0.8  9.9 NNE  NE    AVERAGE  7.6  47
2023 12 31 13 56  0.9  0.5 10.5  0.8  9.9  NE  NE    AVERAGE  7.3  38
2023 12 31 13 26  0.9  0.5 10.5  0.8  9.9  NE  NE    AVERAGE  7.6  39
2023 12 31 12 56  0.9  0.5 13.3  0.8  9.9 NNE  NE    AVERAGE  7.2  40
2023 12 31 12 26  0.9  0.4 10.5  0.8  9.9  NE  NE    AVERAGE  7.3  38
2023 12 31 11 56  0.9  0.5 12.5  0.8  9.9 NNE  NE    AVERAGE  7.1  36
2023 12 31 11 26  0.9  0.5 10.5  0.8  9.1  NE  NE    AVERAGE  7.2  46
2023 12 31 10 56  0.9  0.4 10.5  0.8  9.9  NE  NE    AVERAGE  7.0  38
2023 12 31 10 26  0.9  0.4 10.5  0.8  9.9  NE  NE    AVERAGE  7.0  38
2023 12 31 09 56  1.0  0.5 10.5  0.9  9.9  NE  NE    AVERAGE  7.4  35
2023 12 31 09 26  0.9  0.5 10.5  0.8  9.9  NE  NE    AVERAGE  6.9  46
2023 12 31 08 56  0.9  0.4 10.5  0.8  9.1  NE  NE    AVERAGE  6.8  38
2023 12 31 08 26  0.9  0.4 10.5  0.8  9.9 NNE  NE    AVERAGE  6.7  45
2023 12 31 07 56  0.9  0.4 11.1  0.9  9.9  NE  NE    AVERAGE  6.6  42
2023 12 31 07 26  0.9  0.4 10.5  0.9  9.1  NE  NE    AVERAGE  6.6  46
2023 12 31 06 56  0.9  0.4 10.5  0.8  9.9 NNE  NE    AVERAGE  6.4  43
2023 12 31 06 26  1.0  0.5 10.5  0.9  9.9 NNE  NE    AVERAGE  6.5  32
2023 12 31 05 56  0.9  0.4 11.1  0.9  9.9  NE  NE    AVERAGE  6.4  42
2023 12 31 05 26  0.9  0.6 10.5  0.8  9.1  NE  NE    AVERAGE  6.3  36
2023 12 31 04 56  1.0  0.5 10.5  0.9  9.9  NE  NE    AVERAGE  6.7  40
2023 12 31 04 26  1.0  0.5 11.1  0.9  9.1 NNE  NE    AVERAGE  6.3  31
2023 12 31 03 56  1.0  0.5 10.5  0.9  9.1  NE  NE    AVERAGE  6.2  39
2023 12 31 03 26  1.0  0.5 11.8  0.9  9.1 NNE  NE    AVERAGE  6.5  43
2023 12 31 02 56  0.9  0.4 10.5  0.8  9.1  NE  NE    AVERAGE  6.2  40
2023 12 31 02 26  1.0  0.5 10.5  0.9  9.9  NE  NE    AVERAGE  6.4  40
2023 12 31 01 56  0.9  0.4 10.5  0.9  9.9  NE  NE    AVERAGE  6.4  35
2023 12 31 01 26  0.9  0.4 11.1  0.8  9.9 NNE  NE    AVERAGE  6.0  35
2023 12 31 00 56  0.9  0.5 10.5  0.8  9.1  NE  NE    AVERAGE  5.7  39
2023 12 31 00 26  0.9  0.4 11.1  0.8  7.7  NE  NE    AVERAGE  5.4  43
2023 12 30 23 56  0.9  0.4 10.5  0.8  9.9  NE  NE    AVERAGE  5.3  36
2023 12 30 23 26  0.9  0.4 11.1  0.8  9.1  NE  NE    AVERAGE  5.0  38
2023 12 30 22 56  0.9  0.4 10.5  0.8  9.1  NE  NE    AVERAGE  4.9  36
2023 12 30 22 26  1.0  0.4 12.5  0.9  9.9 NNE  NE    AVERAGE  5.0  39
2023 12 30 21 56  1.0  0.4 12.5  0.9  9.1 NNE  NE    AVERAGE  5.2  36
2023 12 30 21 26  1.0  0.4 13.3  0.9  9.1 NNE  NE    AVERAGE  5.2  42
2023 12 30 20 56  0.9  0.4 11.8  0.9  9.1 NNE  NE    AVERAGE  5.2  38
2023 12 30 20 26  0.9  0.4 10.5  0.8  9.9  NE  NE    AVERAGE  5.2  36
2023 12 30 19 56  0.9  0.4 10.5  0.9  9.1 NNE  NE    AVERAGE  5.3  46
2023 12 30 19 26  1.0  0.4 11.1  0.9  9.1 NNE  NE    AVERAGE  5.3  42
2023 12 30 18 56  0.9  0.4 11.1  0.9  9.1  NE  NE    AVERAGE  5.4  40
2023 12 30 18 26  0.9  0.4 13.3  0.8  9.9  NE  NE    AVERAGE  5.5  39
2023 12 30 17 56  0.9  0.3 13.3  0.8  9.1 NNE NNE    AVERAGE  5.6  33
2023 12 30 17 26  0.9  0.4 10.5  0.8  8.3  NE  NE    AVERAGE  5.6  42
2023 12 30 16 56  0.9  0.4 12.5  0.9  9.1 NNE  NE    AVERAGE  6.4  40
2023 12 30 16 26  0.8  0.4 11.1  0.7  9.1 NNE  NE    AVERAGE  6.0  38
2023 12 30 15 56  0.8  0.3 13.3  0.8  9.9 NNE  NE    AVERAGE  6.2  38
2023 12 30 15 26  0.8  0.3 10.5  0.7  9.1 NNE  NE        N/A  6.1  40
2023 12 30 14 56  0.9  0.4 12.5  0.8  9.1 NNE NNE    AVERAGE  7.0  32
2023 12 30 14 26  0.9  0.4 12.5  0.8  9.1 NNE  NE    AVERAGE  6.9  39
2023 12 30 13 56  0.8  0.4 10.5  0.8  9.1  NE  NE    AVERAGE  7.1  36
2023 12 30 13 26  0.9  0.5 10.5  0.8  9.1  NE  NE    AVERAGE  7.1  40
2023 12 30 12 56  0.8  0.4 10.5  0.8  8.3 NNE NNE    AVERAGE  7.1  33
2023 12 30 12 26  0.9  0.5 10.5  0.8  9.1 NNE NNE    AVERAGE  7.4  32
2023 12 30 11 56  0.9  0.4 11.1  0.8  9.1 NNE  NE    AVERAGE  7.0  35
2023 12 30 11 26  0.9  0.4 11.1  0.8  9.1 NNE  NE    AVERAGE  7.1  39
2023 12 30 10 56  0.8  0.4 10.5  0.8  8.3 NNE NNE    AVERAGE  6.7  32
2023 12 30 10 26  0.9  0.4 13.3  0.8  8.3 NNE NNE    AVERAGE  7.0  25
2023 12 30 09 56  0.9  0.3 11.1  0.8  9.9 NNE NNE    AVERAGE  7.0  33
2023 12 30 09 26  1.0  0.4 10.5  0.9  9.1 NNE NNE    AVERAGE  7.1  29
2023 12 30 08 56  0.9  0.4 10.5  0.8  9.1  NE  NE    AVERAGE  6.9  36
2023 12 30 08 26  0.9  0.4 11.8  0.9  9.1 NNE NNE    AVERAGE  7.1  32
2023 12 30 07 56  0.9  0.4 10.5  0.9  9.9  NE  NE    AVERAGE  7.3  42
2023 12 30 07 26  1.0  0.5 10.5  0.9  9.9 NNE NNE    AVERAGE  7.4  33
2023 12 30 06 56  0.9  0.5 10.5  0.8  9.1 NNE NNE    AVERAGE  7.2  28
2023 12 30 06 26  0.9  0.5 10.5  0.8  9.1 NNE NNE    AVERAGE  7.1  31
2023 12 30 05 56  0.9  0.4 10.5  0.8  9.1 NNE NNE    AVERAGE  7.2  28
2023 12 30 05 26  1.0  0.4 10.5  0.9  9.9 NNE NNE    AVERAGE  7.1  28
2023 12 30 04 56  0.9  0.4 10.5  0.8  9.9 NNE  NE    AVERAGE  7.0  40
2023 12 30 04 26  0.9  0.5 10.5  0.8  9.9 NNE  NE    AVERAGE  7.2  38
2023 12 30 03 56  0.9  0.4 12.5  0.9  9.1 NNE NNE    AVERAGE  6.9  31
2023 12 30 03 26  0.9  0.4 10.5  0.8  8.3  NE  NE    AVERAGE  6.7  38
2023 12 30 02 56  1.1  0.4 10.5  1.0  9.9  NE NNE    AVERAGE  7.5  32
2023 12 30 02 26  1.1  0.5 11.1  1.0  9.1 NNE NNE    AVERAGE  7.1  31
2023 12 30 01 56  1.0  0.4 11.1  0.9  9.9 NNE  NE    AVERAGE  6.7  38
2023 12 30 01 26  1.0  0.5 11.1  0.9  9.9 NNE NNE    AVERAGE  7.0  33
2023 12 30 00 56  1.0  0.4 10.5  0.9  9.9 ENE NNE    AVERAGE  6.7  32
2023 12 30 00 26  1.0  0.5 11.1  0.9  9.9  NE  NE    AVERAGE  7.0  36
2023 12 29 23 56  1.0  0.4 10.5  1.0  9.1  NE  NE    AVERAGE  6.6  38
2023 12 29 23 26  1.0  0.4 10.5  0.9  9.1  NE NNE    AVERAGE  6.5  33
2023 12 29 22 56  1.0  0.4 10.5  0.9  9.1  NE NNE    AVERAGE  6.6  33
2023 12 29 22 26  1.0  0.4 10.5  0.9  9.1 NNE  NE    AVERAGE  6.7  40
2023 12 29 21 56  1.0  0.4 10.5  0.9  9.1  NE NNE    AVERAGE  6.8  31
2023 12 29 21 26  1.1  0.5 10.5  1.0  9.1 NNE  NE    AVERAGE  7.0  36
2023 12 29 20 56  1.1  0.4 10.5  1.0  9.1  NE  NE    AVERAGE  7.1  38
2023 12 29 20 26  1.0  0.4 10.5  0.9  9.1  NE NNE    AVERAGE  7.0  32
2023 12 29 19 56  1.0  0.4 11.1  0.9  9.1  NE  NE    AVERAGE  7.2  36
2023 12 29 19 26  0.9  0.4 10.5  0.8  9.1 NNE NNE    AVERAGE  7.0  33
2023 12 29 18 56  0.9  0.4 10.5  0.9  9.1  NE NNE    AVERAGE  7.2  33
2023 12 29 18 26  0.9  0.4 10.5  0.9  9.1 NNE  NE    AVERAGE  7.4  35
2023 12 29 17 56  0.9  0.4 10.5  0.9  9.1 NNE NNE    AVERAGE  7.1  29
2023 12 29 17 26  1.0  0.4 10.5  0.9  9.1 NNE NNE    AVERAGE  7.3  29
2023 12 29 16 56  1.0  0.4 10.5  1.0  9.9  NE NNE    AVERAGE  7.4  33
2023 12 29 16 26  0.9  0.4 10.5  0.9  9.9 NNE  NE    AVERAGE  7.3  39
2023 12 29 15 56  1.0  0.5 11.1  1.0  9.9 NNE NNE    AVERAGE  7.5  31
2023 12 29 15 26  1.0  0.5 10.5  0.9  9.1 NNE  NE    AVERAGE  7.7  40
2023 12 29 14 56  1.0  0.5 10.5  0.9  9.9 NNE  NE    AVERAGE  7.8  35
2023 12 29 14 26  1.1  0.4 10.5  1.0  9.1 NNE NNE    AVERAGE  8.0  33
2023 12 29 13 56  0.9  0.4 12.5  0.9  9.9 NNE NNE    AVERAGE  7.6  31
2023 12 29 13 26  0.9  0.4 11.1  0.8  9.1 NNE NNE    AVERAGE  7.8  26
2023 12 29 12 56  1.0  0.5 10.5  0.9  9.1 NNE  NE    AVERAGE  7.8  38
2023 12 29 12 26  0.9  0.4 13.3  0.9  9.9 NNE  NE    AVERAGE  7.8  38
2023 12 29 11 56  1.0  0.5 11.1  0.9  9.1 NNE  NE    AVERAGE  7.8  43
2023 12 29 11 26  1.1  0.4 10.5  1.0  9.9 NNE  NE    AVERAGE  7.8  36
2023 12 29 10 56  1.0  0.5 10.5  0.9  9.9 NNE NNE    AVERAGE  7.7  32
2023 12 29 10 26  1.0  0.5 10.5  0.9  9.9 NNE  NE    AVERAGE  7.6  38
2023 12 29 09 56  1.1  0.4 10.5  1.0  9.1 NNE  NE    AVERAGE  7.7  36
2023 12 29 09 26  1.0  0.4 10.5  0.9  8.3 NNE  NE    AVERAGE  7.6  35
2023 12 29 08 56  1.1  0.5 10.5  1.0  9.1 NNE NNE    AVERAGE  7.8  33
2023 12 29 08 26  1.0  0.4 10.5  1.0  9.9 NNE NNE    AVERAGE  7.6  33
2023 12 29 07 56  1.0  0.5 10.5  0.9  9.1 NNE  NE    AVERAGE  7.5  36
2023 12 29 07 26  1.1  0.4 10.5  1.0  9.1 NNE  NE    AVERAGE  7.6  35
2023 12 29 06 56  1.0  0.4 10.5  0.9  9.9 NNE  NE    AVERAGE  7.6  40
2023 12 29 06 26  1.1  0.5 10.5  1.0  9.1 NNE  NE    AVERAGE  7.7  35
2023 12 29 05 56  1.1  0.5 10.5  1.0  9.1 NNE NNE    AVERAGE  7.8  31
2023 12 29 05 26  1.0  0.4 10.5  0.9  9.1 NNE NNE    AVERAGE  7.4  31
2023 12 29 04 56  1.2  0.6 10.5  1.1  9.9 NNE  NE    AVERAGE  8.1  35
2023 12 29 04 26  1.0  0.5 10.5  0.9  9.9 NNE NNE    AVERAGE  7.8  29
2023 12 29 03 56  1.0  0.5 10.5  0.9  9.9 NNE NNE    AVERAGE  7.5  28
2023 12 29 03 26  1.1  0.5 10.5  0.9  9.1 NNE  NE    AVERAGE  7.5  33
2023 12 29 02 56  1.1  0.5 10.5  1.0  9.9 NNE NNE    AVERAGE  7.7  32
2023 12 29 02 26  1.1  0.5 11.8  1.0  9.9 NNE  NE    AVERAGE  7.6  38
2023 12 29 01 56  1.1  0.4 11.1  1.0  9.9 NNE NNE    AVERAGE  7.4  33
2023 12 29 01 26  1.0  0.5 10.5  0.9  9.9  NE NNE    AVERAGE  7.4  31
2023 12 29 00 56  1.0  0.5 10.5  0.9  9.1 NNE NNE    AVERAGE  7.2  33
2023 12 29 00 26  1.1  0.4 10.5  1.0  9.9 NNE NNE    AVERAGE  7.3  32
