Time	 FairTen1	 
24.37	 18703.1	 
24.38	 18689.5	 
24.39	 18680.6	 
24.4	 18675.1	 
24.41	 18672	 
24.42	 18670.8	 
24.43	 18670.9	 
24.44	 18672.2	 
24.45	 18674.2	 
24.46	 18676.7	 
24.47	 18679.7	 
24.48	 18682.8	 
24.49	 18686.1	 
24.5	 18689.2	 
24.51	 18692.2	 
24.52	 18694.9	 
24.53	 18697.2	 
24.54	 18699.1	 
24.55	 18700.4	 
24.56	 18701.3	 
24.57	 18701.5	 
24.58	 18701.3	 
24.59	 18700.4	 
24.6	 18699.1	 
24.61	 18697.2	 
24.62	 18694.9	 
24.63	 18692.1	 
24.64	 18689	 
24.65	 18685.4	 
24.66	 18681.5	 
24.67	 18677.3	 
24.68	 18672.8	 
24.69	 18668.1	 
24.7	 18663.1	 
24.71	 18657.9	 
24.72	 18652.5	 
24.73	 18646.9	 
24.74	 18641.1	 
24.75	 18635.2	 
24.76	 18629.1	 
24.77	 18622.9	 
24.78	 18616.6	 
24.79	 18610.1	 
24.8	 18603.6	 
24.81	 18596.9	 
24.82	 18590.2	 
24.83	 18583.3	 
24.84	 18576.4	 
24.85	 18569.4	 
24.86	 18562.3	 
24.87	 18555.1	 
24.88	 18547.9	 
24.89	 18540.7	 
24.9	 18533.4	 
24.91	 18526	 
24.92	 18518.6	 
24.93	 18511.1	 
24.94	 18503.7	 
24.95	 18496.2	 
24.96	 18488.7	 
24.97	 18481.1	 
24.98	 18473.6	 
24.99	 18466.1	 
25	 18458.6	 
25.01	 18451.2	 
25.02	 18443.7	 
25.03	 18436.3	 
25.04	 18429	 
25.05	 18421.7	 
25.06	 18414.5	 
25.07	 18407.3	 
25.08	 18400.3	 
25.09	 18393.4	 
25.1	 18386.7	 
25.11	 18380.1	 
25.12	 18373.7	 
25.13	 18367.5	 
25.14	 18361.6	 
25.15	 18356.2	 
25.16	 18351.1	 
25.17	 18346.5	 
25.18	 18342.3	 
25.19	 18338.5	 
25.2	 18334.9	 
25.21	 18331.7	 
25.22	 18328.9	 
25.23	 18326.4	 
25.24	 18324.3	 
25.25	 18322.6	 
25.26	 18321.4	 
25.27	 18320.7	 
25.28	 18320.5	 
25.29	 18320.9	 
25.3	 18322	 
25.31	 18323.7	 
25.32	 18326.2	 
25.33	 18329.5	 
25.34	 18333.6	 
25.35	 18338.7	 
25.36	 18344.6	 
25.37	 18351.5	 
25.38	 18359.4	 
25.39	 18368.5	 
25.4	 18378.6	 
25.41	 18390	 
25.42	 18402.6	 
25.43	 18416.5	 
25.44	 18431.6	 
25.45	 18448.1	 
25.46	 18465.9	 
25.47	 18485.2	 
25.48	 18505.8	 
25.49	 18527.9	 
25.5	 18551.4	 
25.51	 18576.4	 
25.52	 18602.7	 
25.53	 18630.4	 
25.54	 18659.5	 
25.55	 18689.8	 
25.56	 18721.4	 
25.57	 18754	 
25.58	 18787.7	 
25.59	 18822.2	 
25.6	 18857.4	 
25.61	 18893	 
25.62	 18928.9	 
25.63	 18965	 
25.64	 19000.9	 
25.65	 19036.5	 
25.66	 19071.4	 
25.67	 19105.4	 
25.68	 19138.1	 
25.69	 19169.1	 
25.7	 19198.2	 
25.71	 19225.2	 
25.72	 19249.7	 
25.73	 19271.5	 
25.74	 19290.3	 
25.75	 19305.8	 
25.76	 19317.7	 
25.77	 19325.9	 
25.78	 19330.3	 
25.79	 19330.6	 
25.8	 19326.9	 
25.81	 19319	 
25.82	 19307.1	 
25.83	 19291.2	 
25.84	 19271.4	 
25.85	 19247.8	 
25.86	 19220.8	 
25.87	 19190.4	 
25.88	 19156.9	 
25.89	 19120.6	 
25.9	 19081.9	 
25.91	 19041	 
25.92	 18998.4	 
25.93	 18954.3	 
25.94	 18909.2	 
25.95	 18863.4	 
25.96	 18817	 
25.97	 18770.5	 
25.98	 18724.2	 
25.99	 18678.4	 
26	 18633.4	 
26.01	 18589.3	 
26.02	 18546.5	 
26.03	 18505	 
26.04	 18465	 
26.05	 18426.5	 
26.06	 18389.8	 
26.07	 18354.9	 
26.08	 18321.8	 
26.09	 18290.5	 
26.1	 18261.2	 
26.11	 18233.7	 
26.12	 18208.1	 
26.13	 18184.3	 
26.14	 18162.4	 
26.15	 18142.1	 
26.16	 18123.5	 
26.17	 18106.5	 
26.18	 18091	 
26.19	 18076.9	 
26.2	 18064.2	 
26.21	 18052.9	 
26.22	 18042.7	 
26.23	 18033.7	 
26.24	 18025.8	 
26.25	 18018.8	 
26.26	 18012.8	 
26.27	 18007.6	 
26.28	 18003.2	 
26.29	 17999.6	 
26.3	 17996.6	 
26.31	 17994.3	 
26.32	 17992.6	 
26.33	 17991.4	 
26.34	 17990.7	 
26.35	 17990.5	 
26.36	 17990.6	 
26.37	 17991.2	 
26.38	 17992.1	 
26.39	 17993.3	 
26.4	 17994.8	 
26.41	 17996.6	 
26.42	 17998.6	 
26.43	 18000.9	 
26.44	 18003.3	 
26.45	 18006	 
26.46	 18008.8	 
26.47	 18011.8	 
26.48	 18014.9	 
26.49	 18018.1	 
26.5	 18021.4	 
26.51	 18024.9	 
26.52	 18028.4	 
26.53	 18032	 
26.54	 18035.7	 
26.55	 18039.5	 
26.56	 18043.4	 
26.57	 18047.3	 
26.58	 18051.2	 
26.59	 18055.2	 
26.6	 18059.2	 
26.61	 18063.3	 
26.62	 18067.4	 
26.63	 18071.6	 
26.64	 18075.8	 
26.65	 18080	 
26.66	 18084.2	 
26.67	 18088.5	 
26.68	 18092.7	 
26.69	 18097	 
26.7	 18101.3	 
26.71	 18105.6	 
26.72	 18109.9	 
26.73	 18114.3	 
26.74	 18118.6	 
26.75	 18123	 
26.76	 18127.4	 
26.77	 18131.7	 
26.78	 18136.1	 
26.79	 18140.5	 
26.8	 18144.9	 
26.81	 18149.3	 
26.82	 18153.7	 
26.83	 18158.1	 
26.84	 18162.5	 
26.85	 18166.9	 
26.86	 18171.3	 
26.87	 18175.7	 
26.88	 18180.1	 
26.89	 18184.5	 
26.9	 18188.9	 
26.91	 18193.4	 
26.92	 18197.8	 
26.93	 18202.1	 
26.94	 18206.5	 
26.95	 18210.9	 
26.96	 18215.3	 
26.97	 18219.7	 
26.98	 18224.1	 
26.99	 18228.5	 
27	 18232.9	 
27.01	 18237.3	 
27.02	 18241.6	 
27.03	 18246	 
27.04	 18250.4	 
27.05	 18254.7	 
27.06	 18259.1	 
27.07	 18263.4	 
27.08	 18267.8	 
27.09	 18272.1	 
27.1	 18276.5	 
27.11	 18280.8	 
27.12	 18285.1	 
27.13	 18289.4	 
27.14	 18293.8	 
27.15	 18298.1	 
27.16	 18302.4	 
27.17	 18306.7	 
27.18	 18310.9	 
27.19	 18315.2	 
27.2	 18319.5	 
27.21	 18323.8	 
27.22	 18328	 
27.23	 18332.3	 
27.24	 18336.5	 
27.25	 18340.7	 
27.26	 18345	 
27.27	 18349.2	 
27.28	 18353.4	 
27.29	 18357.6	 
27.3	 18361.8	 
27.31	 18366	 
27.32	 18370.1	 
27.33	 18374.3	 
27.34	 18378.5	 
27.35	 18382.6	 
27.36	 18386.7	 
27.37	 18390.9	 
27.38	 18395	 
27.39	 18399.1	 
27.4	 18403.2	 
27.41	 18407.3	 
27.42	 18411.4	 
27.43	 18415.4	 
27.44	 18419.5	 
27.45	 18423.5	 
27.46	 18427.6	 
27.47	 18431.6	 
27.48	 18435.6	 
27.49	 18439.6	 
27.5	 18443.6	 
27.51	 18447.6	 
27.52	 18451.6	 
27.53	 18455.6	 
27.54	 18459.5	 
27.55	 18463.5	 
27.56	 18467.4	 
27.57	 18471.3	 
27.58	 18475.2	 
27.59	 18479.1	 
27.6	 18483	 
27.61	 18486.8	 
27.62	 18490.7	 
27.63	 18494.6	 
27.64	 18498.4	 
27.65	 18502.2	 
27.66	 18506	 
27.67	 18509.8	 
27.68	 18513.6	 
27.69	 18517.4	 
27.7	 18521.1	 
27.71	 18524.9	 
27.72	 18528.6	 
27.73	 18532.3	 
27.74	 18536	 
27.75	 18539.7	 
27.76	 18543.4	 
27.77	 18547	 
27.78	 18550.7	 
27.79	 18554.3	 
27.8	 18557.9	 
27.81	 18561.5	 
27.82	 18565.1	 
27.83	 18568.7	 
27.84	 18572.3	 
27.85	 18575.8	 
27.86	 18579.3	 
27.87	 18582.9	 
27.88	 18586.4	 
27.89	 18589.8	 
27.9	 18593.3	 
27.91	 18596.8	 
27.92	 18600.2	 
27.93	 18603.7	 
27.94	 18607.1	 
27.95	 18610.5	 
27.96	 18613.8	 
27.97	 18617.2	 
27.98	 18620.6	 
27.99	 18623.9	 
28	 18627.2	 
28.01	 18630.5	 
28.02	 18633.8	 
28.03	 18637.1	 
28.04	 18640.4	 
28.05	 18643.6	 
28.06	 18646.8	 
28.07	 18650.1	 
28.08	 18653.3	 
28.09	 18656.4	 
28.1	 18659.6	 
28.11	 18662.7	 
28.12	 18665.9	 
28.13	 18669	 
28.14	 18672.1	 
28.15	 18675.2	 
28.16	 18678.2	 
28.17	 18681.3	 
28.18	 18684.3	 
28.19	 18687.3	 
28.2	 18690.3	 
28.21	 18693.3	 
28.22	 18696.3	 
28.23	 18699.2	 
28.24	 18702.1	 
28.25	 18705.1	 
28.26	 18707.9	 
28.27	 18710.8	 
28.28	 18713.7	 
28.29	 18716.5	 
28.3	 18719.4	 
28.31	 18722.2	 
28.32	 18725	 
28.33	 18727.7	 
28.34	 18730.5	 
28.35	 18733.2	 
28.36	 18735.9	 
28.37	 18738.6	 
28.38	 18741.3	 
28.39	 18744	 
28.4	 18746.6	 
28.41	 18749.3	 
28.42	 18751.9	 
28.43	 18754.5	 
28.44	 18757	 
28.45	 18759.6	 
28.46	 18762.1	 
28.47	 18764.7	 
28.48	 18767.2	 
28.49	 18769.6	 
28.5	 18772.1	 
28.51	 18774.6	 
28.52	 18777	 
28.53	 18779.4	 
28.54	 18781.8	 
28.55	 18784.2	 
28.56	 18786.5	 
28.57	 18788.9	 
28.58	 18791.2	 
28.59	 18793.5	 
28.6	 18795.8	 
28.61	 18798	 
28.62	 18800.3	 
28.63	 18802.5	 
28.64	 18804.7	 
28.65	 18806.9	 
28.66	 18809.1	 
28.67	 18811.2	 
28.68	 18813.3	 
28.69	 18815.5	 
28.7	 18817.6	 
28.71	 18819.6	 
28.72	 18821.7	 
28.73	 18823.7	 
28.74	 18825.7	 
28.75	 18827.7	 
28.76	 18829.7	 
28.77	 18831.7	 
28.78	 18833.6	 
28.79	 18835.6	 
28.8	 18837.5	 
28.81	 18839.3	 
28.82	 18841.2	 
28.83	 18843.1	 
28.84	 18844.9	 
28.85	 18846.7	 
28.86	 18848.5	 
28.87	 18850.3	 
28.88	 18852	 
28.89	 18853.7	 
28.9	 18855.5	 
28.91	 18857.2	 
28.92	 18858.8	 
28.93	 18860.5	 
28.94	 18862.1	 
28.95	 18863.7	 
28.96	 18865.3	 
28.97	 18866.9	 
28.98	 18868.5	 
28.99	 18870	 
29	 18871.6	 
29.01	 18873.1	 
29.02	 18874.5	 
29.03	 18876	 
29.04	 18877.5	 
29.05	 18878.9	 
29.06	 18880.3	 
29.07	 18881.7	 
29.08	 18883.1	 
29.09	 18884.4	 
29.1	 18885.8	 
29.11	 18887.1	 
29.12	 18888.4	 
29.13	 18889.7	 
29.14	 18890.9	 
29.15	 18892.2	 
29.16	 18893.4	 
29.17	 18894.6	 
29.18	 18895.8	 
29.19	 18896.9	 
29.2	 18898.1	 
29.21	 18899.2	 
29.22	 18900.3	 
29.23	 18901.4	 
29.24	 18902.5	 
29.25	 18903.6	 
29.26	 18904.6	 
29.27	 18905.6	 
29.28	 18906.6	 
29.29	 18907.6	 
29.3	 18908.5	 
29.31	 18909.5	 
29.32	 18910.4	 
29.33	 18911.3	 
29.34	 18912.2	 
29.35	 18913.1	 
29.36	 18913.9	 
29.37	 18914.8	 
29.38	 18915.6	 
29.39	 18916.4	 
29.4	 18917.2	 
29.41	 18917.9	 
29.42	 18918.7	 
29.43	 18919.4	 
29.44	 18920.1	 
29.45	 18920.8	 
29.46	 18921.5	 
29.47	 18922.1	 
29.48	 18922.7	 
29.49	 18923.4	 
29.5	 18924	 
29.51	 18924.5	 
29.52	 18925.1	 
29.53	 18925.7	 
29.54	 18926.2	 
29.55	 18926.7	 
29.56	 18927.2	 
29.57	 18927.7	 
29.58	 18928.1	 
29.59	 18928.6	 
29.6	 18929	 
29.61	 18929.4	 
29.62	 18929.8	 
29.63	 18930.2	 
29.64	 18930.5	 
29.65	 18930.9	 
29.66	 18931.2	 
29.67	 18931.5	 
29.68	 18931.8	 
29.69	 18932	 
29.7	 18932.3	 
29.71	 18932.5	 
29.72	 18932.8	 
29.73	 18933	 
29.74	 18933.1	 
29.75	 18933.3	 
29.76	 18933.5	 
29.77	 18933.6	 
29.78	 18933.7	 
29.79	 18933.8	 
29.8	 18933.9	 
29.81	 18934	 
29.82	 18934	 
29.83	 18934.1	 
29.84	 18934.1	 
29.85	 18934.1	 
29.86	 18934.1	 
29.87	 18934.1	 
29.88	 18934	 
29.89	 18934	 
29.9	 18933.9	 
29.91	 18933.8	 
29.92	 18933.7	 
29.93	 18933.6	 
29.94	 18933.4	 
29.95	 18933.3	 
29.96	 18933.1	 
29.97	 18932.9	 
29.98	 18932.7	 
29.99	 18932.5	 
30	 18932.3	 
30.01	 18932.1	 
30.02	 18931.8	 
30.03	 18931.5	 
30.04	 18931.2	 
30.05	 18930.9	 
30.06	 18930.6	 
30.07	 18930.3	 
30.08	 18929.9	 
30.09	 18929.6	 
30.1	 18929.2	 
30.11	 18928.8	 
30.12	 18928.4	 
30.13	 18928	 
30.14	 18927.5	 
30.15	 18927.1	 
30.16	 18926.6	 
30.17	 18926.2	 
30.18	 18925.7	 
30.19	 18925.2	 
30.2	 18924.6	 
30.21	 18924.1	 
30.22	 18923.6	 
30.23	 18923	 
30.24	 18922.4	 
30.25	 18921.8	 
30.26	 18921.2	 
30.27	 18920.6	 
30.28	 18920	 
30.29	 18919.4	 
30.3	 18918.7	 
30.31	 18918	 
30.32	 18917.4	 
30.33	 18916.7	 
30.34	 18916	 
30.35	 18915.3	 
30.36	 18914.5	 
30.37	 18913.8	 
30.38	 18913	 
30.39	 18912.3	 
30.4	 18911.5	 
30.41	 18910.7	 
30.42	 18909.9	 
30.43	 18909.1	 
30.44	 18908.2	 
30.45	 18907.4	 
30.46	 18906.5	 
30.47	 18905.7	 
30.48	 18904.8	 
30.49	 18903.9	 
30.5	 18903	 
30.51	 18902.1	 
30.52	 18901.2	 
30.53	 18900.2	 
30.54	 18899.3	 
30.55	 18898.3	 
30.56	 18897.4	 
30.57	 18896.4	 
30.58	 18895.4	 
30.59	 18894.4	 
30.6	 18893.4	 
30.61	 18892.4	 
30.62	 18891.3	 
30.63	 18890.3	 
30.64	 18889.2	 
30.65	 18888.2	 
30.66	 18887.1	 
30.67	 18886	 
30.68	 18884.9	 
30.69	 18883.8	 
30.7	 18882.7	 
30.71	 18881.5	 
30.72	 18880.4	 
30.73	 18879.3	 
30.74	 18878.1	 
30.75	 18876.9	 
30.76	 18875.7	 
30.77	 18874.6	 
30.78	 18873.4	 
30.79	 18872.2	 
30.8	 18870.9	 
30.81	 18869.7	 
30.82	 18868.5	 
30.83	 18867.2	 
30.84	 18866	 
30.85	 18864.7	 
30.86	 18863.5	 
30.87	 18862.2	 
30.88	 18860.9	 
30.89	 18859.6	 
30.9	 18858.3	 
30.91	 18857	 
30.92	 18855.7	 
30.93	 18854.3	 
30.94	 18853	 
30.95	 18851.7	 
30.96	 18850.3	 
30.97	 18848.9	 
30.98	 18847.6	 
30.99	 18846.2	 
31	 18844.8	 
31.01	 18843.4	 
31.02	 18842	 
31.03	 18840.6	 
31.04	 18839.2	 
31.05	 18837.8	 
31.06	 18836.3	 
31.07	 18834.9	 
31.08	 18833.4	 
31.09	 18832	 
31.1	 18830.5	 
31.11	 18829.1	 
31.12	 18827.6	 
31.13	 18826.1	 
31.14	 18824.6	 
31.15	 18823.1	 
31.16	 18821.6	 
31.17	 18820.1	 
31.18	 18818.6	 
31.19	 18817.1	 
31.2	 18815.6	 
31.21	 18814	 
31.22	 18812.5	 
31.23	 18811	 
31.24	 18809.4	 
31.25	 18807.8	 
31.26	 18806.3	 
31.27	 18804.7	 
31.28	 18803.1	 
31.29	 18801.6	 
31.3	 18800	 
31.31	 18798.4	 
31.32	 18796.8	 
31.33	 18795.2	 
31.34	 18793.6	 
31.35	 18792	 
31.36	 18790.4	 
31.37	 18788.7	 
31.38	 18787.1	 
31.39	 18785.5	 
31.4	 18783.8	 
31.41	 18782.2	 
31.42	 18780.6	 
31.43	 18778.9	 
31.44	 18777.3	 
31.45	 18775.6	 
31.46	 18773.9	 
31.47	 18772.3	 
31.48	 18770.6	 
31.49	 18768.9	 
31.5	 18767.2	 
31.51	 18765.6	 
31.52	 18763.9	 
31.53	 18762.2	 
31.54	 18760.5	 
31.55	 18758.8	 
31.56	 18757.1	 
31.57	 18755.4	 
31.58	 18753.7	 
31.59	 18751.9	 
31.6	 18750.2	 
31.61	 18748.5	 
31.62	 18746.8	 
31.63	 18745.1	 
31.64	 18743.3	 
31.65	 18741.6	 
31.66	 18739.8	 
31.67	 18738.1	 
31.68	 18736.4	 
31.69	 18734.6	 
31.7	 18732.9	 
31.71	 18731.1	 
31.72	 18729.4	 
31.73	 18727.6	 
31.74	 18725.9	 
31.75	 18724.1	 
31.76	 18722.3	 
31.77	 18720.6	 
31.78	 18718.8	 
31.79	 18717	 
31.8	 18715.3	 
31.81	 18713.5	 
31.82	 18711.7	 
31.83	 18709.9	 
31.84	 18708.1	 
31.85	 18706.4	 
31.86	 18704.6	 
31.87	 18702.8	 
31.88	 18701	 
31.89	 18699.2	 
31.9	 18697.4	 
31.91	 18695.6	 
31.92	 18693.8	 
31.93	 18692.1	 
31.94	 18690.3	 
31.95	 18688.5	 
31.96	 18686.7	 
31.97	 18684.9	 
31.98	 18683.1	 
31.99	 18681.3	 
32	 18679.5	 
32.01	 18677.7	 
32.02	 18675.9	 
32.03	 18674.1	 
32.04	 18672.2	 
32.05	 18670.4	 
32.06	 18668.6	 
32.07	 18666.8	 
32.08	 18665	 
32.09	 18663.2	 
32.1	 18661.4	 
32.11	 18659.6	 
32.12	 18657.8	 
32.13	 18656	 
32.14	 18654.2	 
32.15	 18652.4	 
32.16	 18650.6	 
32.17	 18648.7	 
32.18	 18646.9	 
32.19	 18645.1	 
32.2	 18643.3	 
32.21	 18641.5	 
32.22	 18639.7	 
32.23	 18637.9	 
32.24	 18636.1	 
32.25	 18634.3	 
32.26	 18632.5	 
32.27	 18630.7	 
32.28	 18628.8	 
32.29	 18627	 
32.3	 18625.2	 
32.31	 18623.4	 
32.32	 18621.6	 
32.33	 18619.8	 
32.34	 18618	 
32.35	 18616.2	 
32.36	 18614.4	 
32.37	 18612.6	 
32.38	 18610.8	 
32.39	 18609	 
32.4	 18607.2	 
32.41	 18605.4	 
32.42	 18603.6	 
32.43	 18601.8	 
32.44	 18600	 
32.45	 18598.2	 
32.46	 18596.4	 
32.47	 18594.7	 
32.48	 18592.9	 
32.49	 18591.1	 
32.5	 18589.3	 
32.51	 18587.5	 
32.52	 18585.7	 
32.53	 18583.9	 
32.54	 18582.2	 
32.55	 18580.4	 
32.56	 18578.6	 
32.57	 18576.8	 
32.58	 18575.1	 
32.59	 18573.3	 
32.6	 18571.5	 
32.61	 18569.8	 
32.62	 18568	 
32.63	 18566.2	 
32.64	 18564.5	 
32.65	 18562.7	 
32.66	 18560.9	 
32.67	 18559.2	 
32.68	 18557.4	 
32.69	 18555.7	 
32.7	 18553.9	 
32.71	 18552.2	 
32.72	 18550.4	 
32.73	 18548.7	 
32.74	 18547	 
32.75	 18545.2	 
32.76	 18543.5	 
32.77	 18541.8	 
32.78	 18540	 
32.79	 18538.3	 
32.8	 18536.6	 
32.81	 18534.8	 
32.82	 18533.1	 
32.83	 18531.4	 
32.84	 18529.7	 
32.85	 18528	 
32.86	 18526.3	 
32.87	 18524.6	 
32.88	 18522.9	 
32.89	 18521.2	 
32.9	 18519.5	 
32.91	 18517.8	 
32.92	 18516.1	 
32.93	 18514.4	 
32.94	 18512.7	 
32.95	 18511	 
32.96	 18509.3	 
32.97	 18507.6	 
32.98	 18506	 
32.99	 18504.3	 
33	 18502.6	 
33.01	 18500.9	 
33.02	 18499.3	 
33.03	 18497.6	 
33.04	 18496	 
33.05	 18494.3	 
33.06	 18492.7	 
33.07	 18491	 
33.08	 18489.4	 
33.09	 18487.7	 
33.1	 18486.1	 
33.11	 18484.5	 
33.12	 18482.8	 
33.13	 18481.2	 
33.14	 18479.6	 
33.15	 18477.9	 
33.16	 18476.3	 
33.17	 18474.7	 
33.18	 18473.1	 
33.19	 18471.5	 
33.2	 18469.9	 
33.21	 18468.3	 
33.22	 18466.7	 
33.23	 18465.1	 
33.24	 18463.5	 
33.25	 18461.9	 
33.26	 18460.3	 
33.27	 18458.7	 
33.28	 18457.2	 
33.29	 18455.6	 
33.3	 18454	 
33.31	 18452.5	 
33.32	 18450.9	 
33.33	 18449.3	 
33.34	 18447.8	 
33.35	 18446.2	 
33.36	 18444.7	 
33.37	 18443.1	 
33.38	 18441.6	 
33.39	 18440.1	 
33.4	 18438.5	 
33.41	 18437	 
33.42	 18435.5	 
33.43	 18434	 
33.44	 18432.5	 
33.45	 18430.9	 
33.46	 18429.4	 
33.47	 18427.9	 
33.48	 18426.4	 
33.49	 18424.9	 
33.5	 18423.4	 
33.51	 18422	 
33.52	 18420.5	 
33.53	 18419	 
33.54	 18417.5	 
33.55	 18416	 
33.56	 18414.6	 
33.57	 18413.1	 
33.58	 18411.6	 
33.59	 18410.2	 
33.6	 18408.7	 
33.61	 18407.3	 
33.62	 18405.9	 
33.63	 18404.4	 
33.64	 18403	 
33.65	 18401.5	 
33.66	 18400.1	 
33.67	 18398.7	 
33.68	 18397.3	 
33.69	 18395.9	 
33.7	 18394.5	 
33.71	 18393	 
33.72	 18391.6	 
33.73	 18390.2	 
33.74	 18388.9	 
33.75	 18387.5	 
33.76	 18386.1	 
33.77	 18384.7	 
33.78	 18383.3	 
33.79	 18382	 
33.8	 18380.6	 
33.81	 18379.2	 
33.82	 18377.9	 
33.83	 18376.5	 
33.84	 18375.2	 
33.85	 18373.8	 
33.86	 18372.5	 
33.87	 18371.1	 
33.88	 18369.8	 
33.89	 18368.5	 
33.9	 18367.1	 
33.91	 18365.8	 
33.92	 18364.5	 
33.93	 18363.2	 
33.94	 18361.9	 
33.95	 18360.6	 
33.96	 18359.3	 
33.97	 18358	 
33.98	 18356.7	 
33.99	 18355.4	 
34	 18354.1	 
34.01	 18352.9	 
34.02	 18351.6	 
34.03	 18350.3	 
34.04	 18349.1	 
34.05	 18347.8	 
34.06	 18346.6	 
34.07	 18345.3	 
34.08	 18344.1	 
34.09	 18342.8	 
34.1	 18341.6	 
34.11	 18340.4	 
34.12	 18339.1	 
34.13	 18337.9	 
34.14	 18336.7	 
34.15	 18335.5	 
34.16	 18334.3	 
34.17	 18333.1	 
34.18	 18331.9	 
34.19	 18330.7	 
34.2	 18329.5	 
34.21	 18328.3	 
34.22	 18327.1	 
34.23	 18325.9	 
34.24	 18324.8	 
34.25	 18323.6	 
34.26	 18322.4	 
34.27	 18321.3	 
34.28	 18320.1	 
34.29	 18319	 
34.3	 18317.8	 
34.31	 18316.7	 
34.32	 18315.5	 
34.33	 18314.4	 
34.34	 18313.3	 
34.35	 18312.1	 
34.36	 18311	 
34.37	 18309.9	 
34.38	 18308.8	 
34.39	 18307.7	 
34.4	 18306.6	 
34.41	 18305.5	 
34.42	 18304.4	 
34.43	 18303.3	 
34.44	 18302.2	 
34.45	 18301.1	 
34.46	 18300.1	 
34.47	 18299	 
34.48	 18297.9	 
34.49	 18296.9	 
34.5	 18295.8	 
34.51	 18294.8	 
34.52	 18293.7	 
34.53	 18292.7	 
34.54	 18291.6	 
34.55	 18290.6	 
34.56	 18289.6	 
34.57	 18288.5	 
34.58	 18287.5	 
34.59	 18286.5	 
34.6	 18285.5	 
34.61	 18284.5	 
34.62	 18283.5	 
34.63	 18282.5	 
34.64	 18281.5	 
34.65	 18280.5	 
34.66	 18279.5	 
34.67	 18278.5	 
34.68	 18277.6	 
34.69	 18276.6	 
34.7	 18275.6	 
34.71	 18274.7	 
34.72	 18273.7	 
34.73	 18272.8	 
34.74	 18271.8	 
34.75	 18270.9	 
34.76	 18269.9	 
34.77	 18269	 
34.78	 18268.1	 
34.79	 18267.1	 
34.8	 18266.2	 
34.81	 18265.3	 
34.82	 18264.4	 
34.83	 18263.5	 
34.84	 18262.6	 
34.85	 18261.7	 
34.86	 18260.8	 
34.87	 18259.9	 
34.88	 18259	 
34.89	 18258.1	 
34.9	 18257.2	 
34.91	 18256.3	 
34.92	 18255.5	 
34.93	 18254.6	 
34.94	 18253.8	 
34.95	 18252.9	 
34.96	 18252	 
34.97	 18251.2	 
34.98	 18250.4	 
34.99	 18249.5	 
35	 18248.7	 
35.01	 18247.8	 
35.02	 18247	 
35.03	 18246.2	 
35.04	 18245.4	 
35.05	 18244.6	 
35.06	 18243.8	 
35.07	 18243	 
35.08	 18242.2	 
35.09	 18241.4	 
35.1	 18240.6	 
35.11	 18239.8	 
35.12	 18239	 
35.13	 18238.2	 
35.14	 18237.5	 
35.15	 18236.7	 
35.16	 18235.9	 
35.17	 18235.2	 
35.18	 18234.4	 
35.19	 18233.6	 
35.2	 18232.9	 
35.21	 18232.2	 
35.22	 18231.4	 
35.23	 18230.7	 
35.24	 18230	 
35.25	 18229.2	 
35.26	 18228.5	 
35.27	 18227.8	 
35.28	 18227.1	 
35.29	 18226.4	 
35.3	 18225.7	 
35.31	 18225	 
35.32	 18224.3	 
35.33	 18223.6	 
35.34	 18222.9	 
35.35	 18222.2	 
35.36	 18221.5	 
35.37	 18220.8	 
35.38	 18220.2	 
35.39	 18219.5	 
35.4	 18218.8	 
35.41	 18218.2	 
35.42	 18217.5	 
35.43	 18216.9	 
35.44	 18216.2	 
35.45	 18215.6	 
35.46	 18215	 
35.47	 18214.3	 
35.48	 18213.7	 
35.49	 18213.1	 
35.5	 18212.4	 
35.51	 18211.8	 
35.52	 18211.2	 
35.53	 18210.6	 
35.54	 18210	 
35.55	 18209.4	 
35.56	 18208.8	 
35.57	 18208.2	 
35.58	 18207.6	 
35.59	 18207	 
35.6	 18206.5	 
35.61	 18205.9	 
35.62	 18205.3	 
35.63	 18204.7	 
35.64	 18204.2	 
35.65	 18203.6	 
35.66	 18203.1	 
35.67	 18202.5	 
35.68	 18202	 
35.69	 18201.4	 
35.7	 18200.9	 
35.71	 18200.4	 
35.72	 18199.8	 
35.73	 18199.3	 
35.74	 18198.8	 
35.75	 18198.3	 
35.76	 18197.7	 
35.77	 18197.2	 
35.78	 18196.7	 
35.79	 18196.2	 
35.8	 18195.7	 
35.81	 18195.2	 
35.82	 18194.7	 
35.83	 18194.3	 
35.84	 18193.8	 
35.85	 18193.3	 
35.86	 18192.8	 
35.87	 18192.3	 
35.88	 18191.9	 
35.89	 18191.4	 
35.9	 18191	 
35.91	 18190.5	 
35.92	 18190	 
35.93	 18189.6	 
35.94	 18189.2	 
35.95	 18188.7	 
35.96	 18188.3	 
35.97	 18187.9	 
35.98	 18187.4	 
35.99	 18187	 
36	 18186.6	 
36.01	 18186.2	 
36.02	 18185.7	 
36.03	 18185.3	 
36.04	 18184.9	 
36.05	 18184.5	 
36.06	 18184.1	 
36.07	 18183.7	 
36.08	 18183.4	 
36.09	 18183	 
36.1	 18182.6	 
36.11	 18182.2	 
36.12	 18181.8	 
36.13	 18181.5	 
36.14	 18181.1	 
36.15	 18180.7	 
36.16	 18180.4	 
36.17	 18180	 
36.18	 18179.7	 
36.19	 18179.3	 
36.2	 18179	 
36.21	 18178.6	 
36.22	 18178.3	 
